Mfg_Part_Num,Part_Desc,status,identity,brand,manufacturer,attributes,evidence_count
573971,573971 75W Led ST19 20k 4pk,accepted,"{'mpn': '573971', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '573971 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '573971 75W Led ST19 20k 4pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
573989,573989 40W Led Med 27K 4pk,accepted,"{'mpn': '573989', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '573989 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '573989 40W Led Med 27K 4pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
576769,576769 65W Led BR30 Med 27k,accepted,"{'mpn': '576769', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '576769 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '576769 65W Led BR30 Med 27k'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
567446,567446 60W Led Med 50K 3pk,accepted,"{'mpn': '567446', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '567446 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '567446 60W Led Med 50K 3pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
573997,573997 40W Led Med 50k 4pk,accepted,"{'mpn': '573997', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '573997 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '573997 40W Led Med 50k 4pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
571463,571463 100W Led BR30 Med 50k,accepted,"{'mpn': '571463', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '571463 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '571463 100W Led BR30 Med 50k'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
576512,576512 65W Led BR40 Med 27k,accepted,"{'mpn': '576512', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '576512 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '576512 65W Led BR40 Med 27k'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
581181,581181 40W Led Med 2pk,accepted,"{'mpn': '581181', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '581181 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '581181 40W Led Med 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
GT-CB-100C,GTCB100C Led 100W Cob Bulb,accepted,"{'mpn': 'GT-CB-100C', 'manufacturer': 'Keystone (5702)', 'manufacturer_candidate': 'Keystone', 'brand_candidate': 'GT-Lite', 'identity_query': 'GT-CB-100C Keystone GT-Lite', 'brands': ['GT-Lite'], 'description': 'GTCB100C Led 100W Cob Bulb'}","{'brand': 'GT-Lite', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['GT-Lite']}","{'value': 'Keystone', 'score': 100.0, 'match': 'Keystone'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
566430,566430 75W Led Med 50k 4pk,accepted,"{'mpn': '566430', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '566430 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '566430 75W Led Med 50k 4pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
568337,568337 120W Led Par38 Med 50k,accepted,"{'mpn': '568337', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '568337 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '568337 120W Led Par38 Med 50k'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
565788,565788 40W Led A19 Med 27k,accepted,"{'mpn': '565788', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '565788 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '565788 40W Led A19 Med 27k'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
565770,565770 40W Led A19 Med 50k,accepted,"{'mpn': '565770', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '565770 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '565770 40W Led A19 Med 50k'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
573436,573436 60W Led A19 Med 27k 2pk,accepted,"{'mpn': '573436', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '573436 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '573436 60W Led A19 Med 27k 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
576538,576538 65W Led BR30 Med 50k,accepted,"{'mpn': '576538', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '576538 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '576538 65W Led BR30 Med 50k'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
573451,573451 40W Led Med 27k 2pk,accepted,"{'mpn': '573451', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '573451 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '573451 40W Led Med 27k 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
586883,586883 100W Led Multi CCT 2pk,accepted,"{'mpn': '586883', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '586883 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '586883 100W Led Multi CCT 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
586859,586859 40W Led Med 27K Back Up,accepted,"{'mpn': '586859', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '586859 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '586859 40W Led Med 27K Back Up'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
576488,576488 45W Led R20 Med 50k,accepted,"{'mpn': '576488', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '576488 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '576488 45W Led R20 Med 50k'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
575217,575217 60W Led Med 50k 2pk,accepted,"{'mpn': '575217', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '575217 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '575217 60W Led Med 50k 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
586479,586479 90W Led Med Multi CCT,accepted,"{'mpn': '586479', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '586479 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '586479 90W Led Med Multi CCT'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
571471,571471 100W Led BR30 Med 27k,accepted,"{'mpn': '571471', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '571471 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '571471 100W Led BR30 Med 27k'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
570762,570762 50W Led Par16 30k 3pk,accepted,"{'mpn': '570762', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '570762 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '570762 50W Led Par16 30k 3pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
533352,571505 150W Led Med 50k,accepted,"{'mpn': '533352', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '533352 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '571505 150W Led Med 50k'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
573519,573519 100W Led A21 27k 2pk,accepted,"{'mpn': '573519', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '573519 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '573519 100W Led A21 27k 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
573378,573378 60W Led Med 27k 3pk,accepted,"{'mpn': '573378', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '573378 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '573378 60W Led Med 27k 3pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
565622,565622 60W Led Med 20k,accepted,"{'mpn': '565622', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '565622 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '565622 60W Led Med 20k'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
586891,586891 Led 60W Med A19 27k,accepted,"{'mpn': '586891', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '586891 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '586891 Led 60W Med A19 27k'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
585448,585448 120W Led Motion Bulb,accepted,"{'mpn': '585448', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '585448 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '585448 120W Led Motion Bulb'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
573444,573444 60W Led A19 Med 50k 2pk,accepted,"{'mpn': '573444', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '573444 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '573444 60W Led A19 Med 50k 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
566687,566687 60W Cand Led 27k 3pk,accepted,"{'mpn': '566687', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '566687 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '566687 60W Cand Led 27k 3pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
564385,564385 40w Led Med 27k 2pk,accepted,"{'mpn': '564385', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '564385 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '564385 40w Led Med 27k 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
566661,566661 40W LED Cand 27k 3pk,accepted,"{'mpn': '566661', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '566661 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '566661 40W LED Cand 27k 3pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
564898,564898 60W Cand Led 50k 3pk,accepted,"{'mpn': '564898', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '564898 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '564898 60W Cand Led 50k 3pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
538319,588525 40W Led Cand 3pk,accepted,"{'mpn': '538319', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '538319 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '588525 40W Led Cand 3pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
576009,576009 100W Led Par30L Med 50k,accepted,"{'mpn': '576009', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '576009 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '576009 100W Led Par30L Med 50k'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
564450,564450 40W Led Cand 27k 2pk,accepted,"{'mpn': '564450', 'manufacturer': 'Phillips Lighting (5831)', 'manufacturer_candidate': 'Phillips Lighting', 'brand_candidate': 'Philips', 'identity_query': '564450 Phillips Lighting Philips', 'brands': ['Philips'], 'description': '564450 40W Led Cand 27k 2pk'}","{'brand': 'Philips', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['Philips']}","{'value': 'Phillips Lighting', 'score': 100.0, 'match': 'Phillips Lighting'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
